county_id,location_id
240,6551
363,6552
363,6552
363,6552
191,6553
615,6554
813,6555
203,6556
203,6556
1460,6557
2244,6558
2244,6558
1331,6559
201,6560
201,6561
2046,6562
726,6562
122,6563
2184,6563
2847,6564
628,6565
966,6566
1966,6567
747,6568
1937,6569
2971,6571
119,6572
2059,6573
45,6573
422,6574
2044,6575
615,6576
201,6577
203,6578
214,6579
2337,6580
1913,6581
201,6582
2282,6583
2282,6583
426,6584
217,6585
217,6585
220,6585
416,6586
989,6587
608,6588
1319,6589
1339,6589
1339,6589
1050,6590
2253,6592
2793,6593
220,6594
220,6594
1564,6595
173,6596
1374,6597
329,6598
45,6599
145,6600
240,6601
1310,6602
122,6603
1191,6604
1191,6604
382,6605
203,6606
1275,6607
36,6608
50,6609
50,6609
1001,6610
33,6611
2257,6612
51,6612
59,6613
2059,6614
1331,6615
1611,6616
2148,6618
341,6619
179,6620
638,6621
3088,6622
149,6623
1292,6624
1207,6625
422,6626
37,6627
201,6628
1561,6629
65,6630
1381,6631
376,6632
376,6632
376,6632
376,6632
1292,6633
1281,6634
656,6634
674,6635
1980,6636
225,6637
106,6638
2582,6639
2984,6640
2316,6641
2333,6641
2209,6642
2,6643
2093,6644
1214,6645
261,6646
2201,6647
917,6649
2244,6650
2244,6650
2244,6650
1858,6651
8,6652
201,6653
234,6654
37,6655
179,6656
179,6656
747,6657
1781,6658
179,6658
51,6659
534,6659
534,6659
536,6659
536,6660
1192,6661
2374,6662
692,6663
1770,6664
1771,6664
1339,6665
1917,6666
1917,6666
220,6667
2656,6668
1948,6669
912,6670
301,6670
641,6671
641,6671
1339,6672
341,6673
238,6674
54,6675
234,6676
2114,6677
2114,6677
2741,6678
2224,6679
323,6680
348,6680
3138,6681
1314,6682
1374,6682
65,6682
203,6683
1787,6684
1787,6684
1787,6684
615,6685
452,6686
974,6687
1958,6688
24,6689
727,6690
1811,6691
134,6692
59,6693
2656,6694
2984,6695
179,6696
2365,6697
813,6698
363,6699
3077,6700
1164,6701
2646,6702
48,6703
51,6704
34,6705
2059,6706
1780,6707
648,6708
648,6708
2184,6709
1785,6710
2045,6711
2045,6711
264,6712
2247,6713
201,6714
201,6714
126,6715
341,6716
966,6717
426,6718
65,6719
107,6720
649,6721
1331,6722
2600,6723
2536,6724
2650,6724
201,6725
912,6726
2705,6726
2646,6727
214,6727
214,6727
214,6727
2307,6728
2307,6728
51,6729
10,6730
418,6730
550,6731
559,6731
1121,6732
364,6733
52,6735
52,6735
607,6736
607,6736
607,6736
1774,6737
422,6738
203,6739
521,6740
2119,6741
950,6742
692,6743
36,6744
2059,6745
204,6746
151,6747
846,6747
846,6747
598,6748
598,6748
249,6749
201,6750
363,6751
1045,6752
2,6753
1331,6754
166,6755
2209,6756
234,6757
145,6758
639,6759
47,6760
393,6761
346,6762
370,6762
25,6763
25,6763
37,6764
2958,6765
179,6766
194,6767
422,6768
1331,6769
1374,6769
1292,6770
846,6771
534,6771
36,6772
36,6772
2059,6773
364,6774
1773,6775
24,6776
305,6777
604,6778
37,6779
3088,6780
191,6781
136,6782
455,6783
455,6784
2777,6785
469,6787
422,6788
24,6789
2313,6790
602,6791
1774,6792
426,6793
2541,6794
16,6795
1381,6796
2244,6797
2244,6797
59,6798
341,6799
311,6800
2201,6801
145,6802
422,6803
201,6804
191,6805
615,6806
1562,6807
1838,6808
1838,6808
1886,6808
1886,6808
1886,6809
888,6810
2190,6811
611,6812
611,6812
611,6812
2536,6813
34,6814
2257,6815
30,6816
1181,6817
2128,6818
1146,6819
179,6820
1314,6821
457,6822
30,6823
214,6824
214,6825
926,6826
926,6826
1191,6827
2656,6828
405,6829
604,6829
951,6830
422,6831
305,6832
1413,6833
1788,6834
286,6835
2059,6836
30,6837
30,6837
692,6837
641,6838
422,6839
615,6839
536,6840
1292,6841
119,6842
580,6842
203,6843
211,6843
65,6844
2682,6845
1008,6846
1906,6846
2605,6847
998,6848
950,6849
950,6849
1787,6849
317,6849
1346,6850
2059,6852
2138,6853
65,6854
2804,6854
602,6855
51,6856
1207,6856
1886,6857
1886,6857
2793,6858
117,6859
2804,6860
45,6861
25,6862
1841,6863
369,6864
2808,6865
534,6866
1220,6867
51,6868
307,6869
45,6870
2244,6871
96,6872
2536,6873
472,6874
472,6874
405,6875
145,6876
2195,6877
1774,6878
1774,6878
47,6879
2800,6880
422,6882
232,6883
302,6884
1336,6885
693,6886
363,6887
921,6888
65,6889
65,6890
788,6891
1864,6892
1864,6892
1864,6892
1876,6893
202,6894
267,6895
37,6895
2120,6896
302,6897
1314,6898
522,6899
2059,6900
146,6901
1092,6902
598,6903
443,6904
813,6905
452,6906
223,6907
976,6908
402,6909
1050,6910
536,6911
224,6912
608,6913
2128,6914
203,6915
1749,6916
36,6917
200,6918
2,6919
2337,6920
2972,6921
2449,6922
7,6923
1806,6924
2656,6925
370,6926
341,6927
2088,6927
2088,6927
673,6927
1763,6929
450,6930
2984,6931
173,6932
191,6933
2128,6934
196,6935
2322,6936
1980,6937
348,6938
1774,6939
134,6940
1339,6941
61,6942
61,6942
681,6943
422,6944
2593,6945
166,6946
2984,6947
2703,6948
1381,6949
176,6950
3033,6951
3033,6951
119,6952
2984,6953
498,6954
299,6955
2982,6955
1279,6956
3079,6957
405,6958
598,6959
3107,6959
3107,6959
201,6960
201,6960
201,6960
201,6960
2815,6961
2815,6961
2815,6961
2815,6961
2815,6961
2582,6962
1120,6963
2178,6963
1457,6963
1588,6963
422,6964
315,6965
217,6966
368,6967
2113,6968
58,6969
1729,6970
26,6972
1261,6973
694,6974
10,6975
2536,6976
1806,6976
119,6977
1009,6978
1785,6979
2138,6980
611,6981
60,6982
730,6983
640,6984
36,6985
2726,6986
323,6987
323,6987
912,6988
2570,6989
400,6990
119,6991
426,6992
368,6992
726,6993
305,6994
277,6995
277,6995
243,6996
1930,6997
37,6998
607,6999
113,7000
2257,7001
51,7001
2236,7002
457,7003
326,7004
1707,7005
659,7005
426,7006
212,7007
232,7007
201,7008
36,7009
382,7010
2741,7011
37,7012
37,7012
452,7013
448,7014
203,7015
3060,7016
3060,7016
203,7017
1381,7018
1381,7018
169,7019
1223,7020
2800,7021
159,7022
159,7022
422,7023
692,7023
2753,7024
156,7026
1576,7027
37,7028
457,7029
37,7029
693,7029
1381,7030
1441,7031
50,7031
2322,7032
2324,7032
2061,7033
2800,7034
422,7035
2967,7036
2967,7036
2967,7036
422,7037
683,7037
641,7038
681,7039
1181,7040
950,7041
185,7042
1774,7043
201,7044
2346,7045
2340,7046
166,7047
2804,7048
360,7050
360,7050
629,7051
1979,7051
363,7052
363,7052
1939,7053
2340,7054
638,7055
199,7056
1010,7057
1010,7057
2059,7058
37,7059
813,7060
422,7061
580,7062
166,7063
1337,7064
310,7065
1766,7066
1766,7066
2209,7067
329,7068
1381,7069
418,7070
214,7071
2201,7072
457,7073
2001,7074
2001,7074
891,7075
1580,7076
1580,7076
51,7077
1002,7078
1972,7079
1972,7079
1972,7079
692,7080
950,7081
317,7081
98,7082
1810,7083
1045,7084
1893,7085
1909,7085
1770,7085
32,7086
2232,7087
3092,7088
420,7089
37,7090
114,7091
772,7091
534,7091
844,7092
1207,7093
1207,7093
1781,7094
323,7095
1841,7096
2236,7097
22,7098
426,7099
416,7100
886,7101
65,7102
321,7103
2571,7104
2307,7105
2307,7105
2307,7105
422,7106
422,7106
422,7106
166,7107
640,7108
203,7109
422,7110
2650,7111
211,7112
1010,7113
1254,7114
1780,7115
1780,7115
1780,7115
1780,7115
1781,7115
134,7116
457,7116
536,7117
55,7118
377,7119
29,7120
430,7121
430,7121
1806,7122
598,7123
691,7123
58,7124
62,7125
199,7126
363,7127
363,7127
1886,7128
1886,7128
240,7129
51,7130
464,7131
201,7132
201,7132
201,7132
172,7133
145,7134
41,7134
41,7134
41,7134
598,7135
1381,7136
1381,7136
2264,7137
2264,7137
2280,7137
2282,7137
51,7137
51,7137
51,7137
1191,7137
1827,7138
1314,7139
1329,7139
1365,7139
2746,7140
1841,7141
36,7142
422,7143
102,7144
134,7145
160,7146
639,7147
24,7148
1307,7149
1307,7149
207,7150
2992,7151
201,7152
60,7152
681,7153
214,7154
2059,7155
2847,7156
1279,7157
457,7158
410,7159
1770,7160
713,7161
659,7161
1198,7162
113,7163
1841,7164
1841,7164
1841,7164
1254,7164
1858,7164
1858,7164
449,7165
1292,7166
1731,7167
2564,7168
1151,7169
533,7170
1777,7171
2274,7172
2244,7173
2251,7173
2251,7173
7,7173
2259,7173
611,7173
1707,7173
51,7173
2289,7173
65,7173
65,7173
2377,7174
2377,7174
1830,7175
119,7176
598,7177
23,7178
1774,7179
201,7180
188,7181
188,7181
216,7181
515,7182
1421,7183
1774,7184
321,7185
321,7185
37,7186
59,7186
2035,7187
1381,7188
2893,7189
534,7189
2059,7190
2567,7191
2582,7191
2673,7191
2712,7191
2712,7191
211,7192
1774,7193
1840,7194
1840,7194
199,7195
1804,7196
2108,7197
134,7198
55,7198
422,7200
422,7200
201,7200
201,7200
151,7200
151,7200
151,7200
1889,7201
534,7202
3,7203
2580,7204
2108,7205
166,7206
166,7206
166,7206
223,7207
1801,7208
45,7210
2296,7211
1257,7212
37,7213
30,7214
10,7215
10,7215
534,7216
34,7217
166,7218
36,7219
498,7219
1534,7220
65,7222
996,7223
2424,7224
358,7225
426,7225
2480,7226
1401,7227
1128,7228
310,7229
2605,7230
245,7231
56,7232
1377,7233
886,7233
1785,7234
3115,7235
3115,7235
422,7236
1156,7237
1826,7238
536,7239
1831,7240
64,7241
51,7242
714,7243
1739,7244
1246,7245
422,7246
422,7246
392,7247
25,7248
1140,7249
692,7250
236,7251
1203,7252
1203,7252
3088,7253
2277,7254
2842,7255
2448,7256
1013,7257
422,7258
36,7259
36,7259
2735,7260
1983,7261
1987,7261
58,7262
683,7262
7,7263
7,7263
29,7264
29,7264
1112,7265
1951,7266
464,7267
1385,7268
2346,7269
2346,7269
2600,7270
457,7270
1355,7271
321,7272
2161,7273
2418,7273
201,7274
52,7275
1872,7276
1872,7276
534,7276
534,7276
1339,7277
1383,7277
886,7277
2741,7278
2741,7278
846,7279
615,7280
166,7281
65,7282
2059,7283
2059,7283
300,7284
300,7284
405,7285
405,7285
405,7285
604,7286
625,7286
664,7286
691,7286
694,7286
2,7287
1101,7288
2425,7288
2425,7288
2425,7288
201,7291
1497,7292
44,7292
201,7293
32,7294
1217,7295
1980,7296
1330,7297
697,7298
697,7298
55,7299
55,7299
2106,7300
2307,7301
37,7302
382,7303
382,7303
1008,7304
405,7305
422,7306
114,7307
226,7308
29,7309
197,7310
221,7310
552,7311
559,7311
310,7312
1368,7313
738,7314
2059,7315
2984,7316
693,7317
203,7318
3088,7319
32,7320
47,7320
2676,7321
507,7322
1316,7323
1774,7324
1339,7325
119,7326
377,7327
2600,7328
40,7329
40,7329
3084,7330
813,7331
203,7332
203,7332
1292,7333
1773,7334
911,7335
370,7336
208,7337
58,7338
2281,7339
2281,7339
2281,7339
943,7340
659,7341
659,7341
659,7341
384,7342
341,7343
1906,7344
1906,7344
1970,7344
422,7345
1128,7346
550,7347
422,7348
65,7349
30,7350
1774,7351
149,7352
171,7353
194,7354
534,7355
205,7356
611,7357
201,7358
126,7359
3060,7360
3088,7360
2352,7361
193,7362
215,7362
1861,7363
1298,7364
1298,7364
114,7365
10,7366
382,7367
369,7368
2536,7370
1804,7370
65,7371
224,7372
201,7373
201,7374
310,7375
1203,7376
1707,7377
346,7378
426,7378
598,7379
264,7380
615,7381
17,7382
958,7383
958,7383
25,7384
25,7384
536,7384
54,7385
203,7386
1876,7387
201,7388
3088,7389
35,7390
2060,7391
681,7391
201,7392
772,7393
3060,7394
2057,7395
2059,7395
2059,7395
1939,7396
537,7397
49,7398
2282,7399
847,7400
2114,7401
681,7401
534,7401
1246,7402
58,7403
51,7404
161,7405
443,7406
577,7407
577,7407
201,7408
2059,7409
902,7410
30,7410
30,7410
961,7410
61,7411
422,7412
58,7413
117,7414
221,7415
713,7416
203,7417
1767,7418
1767,7418
179,7419
151,7420
341,7421
123,7422
1686,7423
1381,7424
1228,7426
1228,7426
1228,7426
106,7427
194,7428
37,7429
37,7429
1495,7430
759,7431
422,7432
51,7433
2086,7434
2534,7435
179,7436
1788,7437
2393,7438
1951,7439
151,7440
1773,7441
1773,7441
847,7442
847,7442
2346,7443
2346,7443
2209,7444
2232,7444
2041,7445
1188,7446
2185,7447
536,7448
324,7449
114,7450
24,7450
45,7451
65,7452
37,7453
607,7454
112,7456
7,7457
1263,7458
536,7459
364,7460
384,7460
384,7460
426,7461
1319,7462
1364,7462
45,7463
2059,7464
123,7466
30,7467
1374,7468
3115,7469
2541,7470
436,7471
422,7473
2045,7474
2045,7474
2120,7474
1207,7475
422,7476
2631,7477
225,7478
169,7479
169,7479
2656,7480
123,7481
3012,7482
1163,7483
1830,7484
1830,7484
422,7485
373,7486
373,7486
311,7487
950,7488
26,7489
422,7490
1774,7491
2741,7492
24,7493
2045,7494
2045,7494
2045,7494
109,7495
693,7496
428,7497
428,7497
1951,7498
370,7499
104,7500
629,7501
331,7502
364,7503
34,7504
747,7505
2206,7506
261,7507
149,7508
126,7509
422,7510
727,7511
604,7512
726,7513
159,7514
201,7515
1405,7516
127,7517
1639,7518
258,7519
220,7520
3103,7521
3103,7521
1788,7522
1228,7523
1228,7523
1228,7523
603,7525
2961,7526
1773,7527
2699,7528
2045,7529
7,7529
2077,7529
1261,7529
1261,7529
2244,7530
1292,7531
316,7532
368,7533
3138,7534
172,7535
172,7535
685,7536
199,7537
2307,7538
896,7539
2209,7540
1707,7541
1527,7542
113,7543
2613,7544
629,7545
1374,7546
14,7547
24,7548
2056,7549
205,7550
1806,7551
1006,7552
1771,7553
1331,7554
323,7555
1788,7556
179,7557
2239,7558
2239,7558
37,7559
1314,7560
1314,7560
1325,7560
640,7561
1785,7562
552,7564
536,7565
1145,7566
422,7567
3083,7568
52,7569
1454,7570
3140,7571
2056,7572
50,7572
2112,7572
65,7572
536,7572
452,7573
1322,7574
886,7574
52,7575
323,7576
1895,7577
1200,7578
2990,7579
199,7580
2054,7581
341,7581
243,7582
2088,7583
2088,7583
2108,7584
3088,7585
550,7586
242,7587
205,7588
673,7589
29,7590
1254,7591
214,7592
2722,7593
211,7594
2257,7595
2257,7595
1290,7596
1774,7597
2059,7598
3093,7599
363,7600
1162,7601
452,7602
97,7603
108,7603
108,7603
611,7604
1331,7605
422,7606
341,7607
145,7608
464,7609
457,7610
629,7611
1806,7611
950,7611
425,7612
161,7613
161,7613
405,7614
1160,7615
904,7616
3060,7617
3060,7617
302,7618
65,7619
422,7620
603,7621
405,7622
8,7623
1785,7624
1785,7624
1785,7624
1785,7624
1481,7625
16,7626
261,7626
95,7627
108,7627
1774,7628
1381,7629
422,7630
615,7630
119,7631
709,7631
709,7631
1321,7632
2108,7633
713,7634
2990,7635
44,7636
523,7637
2184,7638
2057,7639
2281,7640
2705,7641
2741,7641
1279,7642
1773,7643
196,7644
160,7646
37,7647
37,7648
2134,7649
405,7650
40,7651
1774,7652
59,7653
14,7654
3060,7655
191,7656
646,7657
395,7658
356,7659
51,7659
2735,7659
1374,7660
37,7661
3104,7662
3104,7662
217,7663
1081,7664
2656,7666
261,7667
51,7668
1864,7668
1874,7668
1874,7668
25,7669
2244,7670
2748,7671
2071,7672
422,7673
405,7674
122,7675
3093,7676
36,7677
58,7677
58,7677
1861,7679
982,7680
1886,7681
1774,7682
119,7683
107,7684
3092,7685
1871,7686
324,7687
2059,7688
1841,7689
3093,7690
2607,7691
659,7692
1870,7693
201,7694
201,7694
123,7695
108,7696
912,7697
1485,7698
904,7699
849,7700
936,7701
194,7702
1895,7703
896,7704
214,7705
214,7705
422,7706
151,7707
48,7708
1365,7709
2362,7710
2362,7710
638,7711
1886,7712
1886,7712
1788,7713
1870,7714
1870,7714
134,7715
166,7716
555,7717
380,7718
48,7719
1292,7720
1292,7720
3012,7721
1802,7722
288,7722
2229,7723
14,7724
201,7725
45,7726
233,7727
1364,7728
1292,7729
536,7730
1228,7731
3099,7732
30,7733
2765,7733
766,7734
2350,7735
41,7736
203,7737
598,7738
3090,7738
2982,7739
7,7740
149,7741
113,7742
1774,7743
1774,7743
108,7744
225,7745
1787,7746
203,7747
686,7748
395,7749
145,7750
372,7751
372,7751
1466,7752
3085,7753
1773,7754
1188,7754
1555,7755
40,7756
2762,7757
2541,7758
1841,7759
1841,7759
2088,7759
59,7760
452,7761
126,7762
2091,7763
428,7764
45,7765
45,7765
345,7766
1381,7767
426,7768
426,7768
1516,7769
1588,7770
1774,7771
938,7772
2656,7773
677,7774
1774,7775
457,7776
440,7777
2698,7778
194,7779
713,7780
713,7780
950,7781
2133,7782
2133,7782
1889,7783
1788,7784
1788,7784
958,7785
2303,7786
495,7787
1417,7788
400,7789
238,7790
2492,7791
384,7792
1785,7793
1785,7793
1785,7793
249,7794
52,7795
305,7795
1871,7796
1871,7796
1871,7796
201,7797
229,7797
2128,7798
1138,7799
1781,7800
341,7801
625,7802
1241,7803
14,7804
2059,7805
185,7806
243,7807
1035,7807
2605,7808
1774,7809
430,7810
315,7811
2800,7812
1233,7813
536,7814
341,7815
752,7816
1780,7817
1780,7817
363,7818
302,7819
114,7820
422,7820
422,7820
201,7820
646,7820
650,7820
650,7820
59,7820
182,7820
694,7820
692,7821
988,7822
1325,7823
2059,7824
2059,7824
2729,7825
889,7826
2248,7827
2248,7827
2248,7827
1886,7828
50,7829
41,7830
2985,7831
341,7832
138,7833
55,7833
638,7834
201,7834
201,7834
201,7834
201,7834
201,7834
201,7834
201,7834
649,7834
649,7834
1188,7835
1188,7835
301,7836
628,7837
36,7838
7,7839
194,7840
224,7841
136,7842
2676,7843
1932,7844
51,7845
646,7846
1948,7847
1948,7847
136,7848
2536,7849
640,7849
771,7850
771,7850
2536,7851
25,7852
106,7853
1921,7854
1283,7855
659,7857
422,7858
36,7859
37,7859
1870,7860
422,7861
2,7862
1312,7863
1381,7864
457,7865
234,7866
422,7867
422,7867
360,7868
123,7869
1886,7870
1886,7870
2122,7871
2518,7872
47,7873
457,7874
2282,7875
2282,7875
229,7876
1033,7877
257,7878
2059,7879
59,7880
323,7881
372,7882
2523,7883
427,7884
166,7885
1895,7886
1895,7886
37,7887
2213,7888
1924,7889
8,7890
1774,7891
368,7892
2119,7893
238,7894
3115,7895
1092,7896
322,7897
1707,7897
179,7897
265,7898
1707,7899
1191,7899
1931,7900
16,7901
40,7902
40,7902
1117,7903
193,7904
422,7905
649,7905
117,7906
615,7907
1707,7908
888,7909
1807,7910
34,7911
238,7912
9,7913
14,7913
24,7913
25,7913
37,7913
41,7913
30,7914
149,7915
58,7916
426,7917
1322,7918
45,7919
998,7920
370,7921
673,7922
457,7923
363,7924
363,7924
363,7924
1228,7925
1228,7925
123,7926
2201,7927
2532,7928
713,7929
713,7929
713,7929
233,7930
2656,7931
2800,7932
1948,7933
1932,7934
104,7935
1292,7936
2307,7937
536,7938
649,7939
2210,7940
1774,7941
664,7942
1954,7943
1871,7944
1871,7944
1292,7946
1292,7946
2801,7947
2801,7947
1203,7948
99,7949
7,7950
2291,7950
50,7951
536,7952
2525,7954
450,7955
590,7956
590,7956
2232,7957
382,7958
1383,7959
2184,7960
1827,7961
145,7962
145,7962
145,7962
145,7962
985,7962
602,7963
422,7964
201,7964
45,7964
426,7965
3088,7966
498,7967
498,7968
646,7969
1815,7970
604,7971
25,7971
30,7971
53,7971
372,7971
2528,7972
37,7973
36,7974
149,7974
408,7975
2244,7976
47,7977
638,7978
1766,7979
2251,7980
2251,7980
1774,7981
1775,7981
888,7982
107,7983
1374,7984
166,7985
472,7986
363,7987
363,7987
2251,7988
297,7989
798,7990
798,7990
1261,7991
45,7991
673,7991
2112,7991
185,7992
172,7993
950,7994
2676,7995
1617,7996
243,7997
1374,7998
24,7999
816,7999
1886,8000
1766,8001
426,8002
2800,8003
341,8004
1319,8005
1335,8005
1339,8005
35,8005
167,8005
1374,8005
1374,8005
368,8006
368,8006
368,8006
368,8006
368,8006
368,8006
368,8006
368,8006
2778,8007
50,8008
50,8008
2766,8009
2244,8010
1774,8011
1904,8013
141,8014
534,8015
1974,8016
2086,8017
681,8017
2047,8018
1393,8019
2184,8020
410,8021
320,8022
2244,8023
322,8023
2283,8023
534,8023
534,8023
1840,8024
1841,8024
1775,8025
1775,8025
1775,8025
2992,8026
1114,8027
341,8028
1381,8029
34,8030
166,8031
1924,8032
3060,8033
1381,8034
245,8035
261,8035
145,8036
641,8036
50,8036
56,8037
28,8038
534,8039
785,8040
312,8041
312,8041
312,8041
1381,8042
673,8043
422,8044
305,8045
290,8046
691,8047
319,8048
37,8049
796,8050
2178,8051
892,8052
607,8053
656,8054
131,8055
912,8056
747,8057
775,8058
656,8059
205,8060
51,8061
2424,8062
284,8063
2637,8064
1817,8065
2209,8066
2232,8066
123,8067
1258,8068
37,8069
1381,8070
2277,8071
1780,8072
604,8073
1006,8074
266,8075
530,8076
394,8077
24,8078
866,8079
2992,8080
721,8081
576,8082
1163,8083
512,8084
512,8084
2762,8085
199,8086
1774,8087
2133,8088
37,8089
17,8090
862,8091
862,8091
279,8092
937,8093
214,8094
772,8094
48,8095
565,8096
8,8097
2720,8098
2202,8099
1880,8100
1880,8100
536,8100
149,8101
149,8101
1381,8102
2808,8103
2133,8104
266,8105
2798,8106
1177,8107
14,8108
692,8109
2726,8110
2726,8110
422,8111
1185,8112
1707,8113
345,8114
345,8114
345,8114
697,8115
45,8115
45,8115
258,8116
1273,8117
2349,8118
201,8120
813,8121
1123,8122
2093,8122
1822,8123
1252,8124
169,8125
20,8126
2989,8127
110,8128
1948,8129
179,8129
139,8130
2848,8131
2744,8132
2772,8132
1617,8133
1237,8134
844,8135
30,8136
1774,8137
1050,8138
2088,8139
363,8140
1788,8141
2086,8142
472,8143
1187,8145
1187,8145
405,8146
405,8146
1310,8147
427,8148
506,8149
363,8150
1199,8151
234,8153
1797,8154
1970,8155
363,8156
363,8156
363,8156
1576,8157
2967,8158
1608,8159
953,8160
2251,8161
2251,8161
2264,8161
65,8161
65,8162
65,8162
65,8162
65,8162
11,8163
3060,8164
50,8165
2209,8166
534,8167
10,8168
34,8169
2676,8170
2726,8171
694,8172
615,8173
615,8173
321,8174
2984,8175
2650,8176
3062,8177
34,8178
536,8179
1508,8180
257,8181
2189,8182
2244,8183
1201,8184
2409,8185
1785,8186
1458,8187
244,8188
244,8188
1343,8189
2197,8190
1601,8191
265,8191
615,8192
611,8193
65,8194
1769,8195
1769,8195
201,8196
646,8197
813,8198
616,8199
2982,8200
2799,8201
937,8202
7,8203
3115,8204
205,8205
205,8205
346,8206
368,8206
1961,8207
3104,8208
3106,8209
149,8210
50,8210
585,8210
1774,8211
166,8212
375,8212
2251,8213
1927,8214
2251,8215
175,8216
1381,8217
2632,8218
1010,8219
615,8220
1774,8221
536,8222
1275,8223
285,8224
2536,8225
464,8225
5,8226
315,8227
1381,8228
1112,8229
14,8230
1774,8231
113,8232
214,8233
227,8234
1827,8235
1827,8235
201,8236
615,8237
145,8238
224,8239
410,8240
639,8241
341,8242
607,8243
201,8244
211,8245
2059,8246
2286,8247
2286,8247
2286,8247
1746,8248
1746,8248
2277,8249
713,8250
422,8251
1788,8252
1788,8252
2804,8253
317,8254
771,8255
771,8255
771,8255
2424,8256
2336,8257
1773,8258
422,8259
3079,8260
536,8261
1381,8262
1381,8262
2773,8263
1369,8264
203,8265
240,8265
950,8266
950,8266
29,8267
29,8267
2778,8268
395,8269
395,8269
1774,8270
536,8271
721,8272
2059,8273
51,8273
495,8273
134,8274
128,8275
2091,8276
2108,8276
48,8277
2244,8278
166,8279
166,8280
405,8281
51,8282
51,8282
673,8283
28,8284
201,8285
2800,8286
2244,8287
2257,8287
2257,8287
2284,8287
1773,8288
1773,8288
1773,8288
1773,8288
536,8289
341,8290
2088,8291
2532,8292
635,8293
2424,8294
713,8295
2804,8296
341,8297
28,8298
48,8298
2613,8299
356,8299
59,8299
693,8299
2307,8300
50,8301
422,8302
1314,8303
1339,8303
1870,8304
1785,8305
558,8306
1169,8307
656,8308
1284,8309
787,8310
1207,8311
2041,8312
323,8313
3,8314
23,8314
37,8314
17,8315
2700,8316
36,8317
344,8318
369,8318
201,8319
787,8320
2912,8321
1611,8322
14,8323
422,8324
422,8324
1330,8325
1330,8325
3103,8326
1441,8327
3050,8328
235,8329
1314,8330
3107,8331
950,8332
950,8332
496,8334
1156,8335
1010,8336
1381,8337
659,8338
30,8339
1381,8340
1131,8341
623,8342
36,8343
1898,8344
179,8345
1980,8346
1497,8347
53,8347
422,8348
692,8348
2059,8349
214,8350
1864,8350
2656,8351
2972,8351
37,8352
1288,8353
233,8354
2971,8355
310,8356
1315,8357
697,8358
2047,8359
1279,8360
1898,8361
1931,8361
305,8362
2804,8363
727,8364
1361,8365
2044,8366
950,8367
305,8368
498,8369
2251,8370
1659,8371
257,8372
201,8373
258,8374
1262,8374
1773,8375
317,8375
2741,8376
2741,8376
2564,8377
2770,8377
59,8378
1177,8379
196,8380
196,8380
2202,8381
14,8382
2582,8383
201,8384
149,8385
422,8386
628,8387
455,8388
1161,8389
2,8390
243,8391
1601,8392
2328,8393
493,8393
179,8393
493,8394
1873,8395
2244,8396
65,8397
2307,8398
2793,8399
1254,8400
1848,8400
1848,8400
1848,8400
1228,8401
1228,8401
2479,8402
65,8403
2088,8404
2109,8404
536,8404
2244,8405
34,8406
1098,8406
48,8407
1886,8408
422,8409
302,8410
2244,8411
1449,8412
638,8413
2662,8414
1191,8415
40,8416
1054,8417
201,8418
201,8418
356,8419
356,8419
51,8419
2800,8420
293,8421
2971,8422
2971,8422
341,8423
1886,8424
892,8425
2257,8426
721,8427
721,8427
1050,8428
726,8429
726,8430
48,8431
405,8432
405,8432
405,8432
405,8432
405,8432
2244,8433
1886,8434
3081,8435
1774,8436
156,8437
36,8438
528,8438
1827,8439
1868,8439
1871,8439
883,8440
436,8441
179,8442
3107,8443
771,8444
713,8445
1773,8446
1930,8447
556,8448
1453,8449
426,8450
1899,8451
1870,8452
65,8453
693,8454
1191,8455
2895,8456
30,8457
203,8458
629,8459
192,8460
2454,8461
3060,8462
3060,8462
3060,8462
25,8463
422,8464
261,8464
652,8464
652,8464
648,8464
56,8464
677,8464
173,8464
173,8464
2244,8465
2536,8466
1261,8467
1048,8468
695,8468
37,8469
2511,8470
2511,8470
804,8471
1254,8472
166,8473
2582,8474
232,8475
2716,8476
2650,8477
2720,8477
166,8478
65,8479
1817,8480
301,8481
1774,8482
310,8483
240,8484
674,8485
3060,8486
2582,8488
817,8489
1259,8490
65,8491
65,8491
65,8491
65,8491
65,8491
472,8492
2244,8493
1188,8494
78,8495
982,8496
1339,8497
1367,8497
1050,8498
978,8499
341,8500
26,8501
1192,8502
659,8503
659,8503
1185,8504
1094,8505
646,8506
1929,8507
1342,8508
2119,8509
1162,8510
65,8510
1731,8511
1228,8512
1228,8512
422,8513
201,8513
1252,8514
438,8515
3012,8516
2603,8517
1584,8518
45,8519
1036,8520
178,8521
1587,8521
25,8522
585,8523
2259,8524
2283,8524
201,8525
989,8526
587,8527
2778,8528
39,8529
422,8530
2280,8531
1954,8531
305,8532
179,8533
194,8534
197,8535
179,8536
405,8537
673,8538
3088,8539
1006,8540
1207,8541
1774,8542
1050,8543
1050,8543
2542,8544
2614,8544
1780,8545
1254,8546
2282,8547
2282,8547
2282,8547
64,8548
1339,8549
1114,8550
53,8551
2707,8552
649,8553
233,8554
2441,8555
290,8556
599,8557
392,8558
65,8559
186,8560
187,8560
187,8560
191,8560
209,8560
220,8560
220,8560
40,8561
155,8561
1785,8562
442,8563
2330,8564
370,8565
217,8566
1788,8567
1774,8568
2548,8569
2671,8569
1381,8570
617,8571
47,8571
55,8571
2078,8572
