id,"code",location_id,county_id
50747,"52048",NULL,416
50748,"52049",NULL,416
50749,"52050",NULL,713
50750,"52052",NULL,416
50751,"52053",NULL,818
50752,"52054",NULL,36
50753,"52056",NULL,818
50754,"52057",NULL,713
50755,"52060",NULL,36
50756,"52064",NULL,36
50757,"52065",NULL,818
50758,"52066",NULL,416
50759,"52068",NULL,818
50760,"52069",NULL,36
50761,"52070",NULL,36
50762,"52071",NULL,36
50763,"52072",NULL,416
50764,"52073",NULL,818
50765,"52074",NULL,36
50766,"52075",NULL,36
50767,"52076",NULL,416
50768,"52077",NULL,416
50769,"52078",NULL,818
50770,"52079",NULL,36
50771,"52099",NULL,818
50772,"52101",NULL,883
50773,"52132",NULL,883
50774,"52133",NULL,883
50775,"52134",NULL,140
50776,"52135",NULL,29
50777,"52136",NULL,140
50778,"52140",NULL,790
50779,"52141",NULL,29
50780,"52142",NULL,29
50781,"52144",NULL,883
50782,"52146",NULL,790
50783,"52147",NULL,29
50784,"52149",NULL,883
50785,"52151",NULL,790
50786,"52154",NULL,806
50787,"52155",NULL,140
50788,"52156",NULL,416
50789,"52157",NULL,416
50790,"52158",NULL,416
50791,"52159",NULL,416
50792,"52160",NULL,790
50793,"52161",NULL,883
50794,"52162",NULL,790
50795,"52163",NULL,140
50796,"52164",NULL,29
50797,"52165",NULL,883
50798,"52166",NULL,29
50799,"52168",NULL,883
50800,"52169",NULL,29
50801,"52170",NULL,790
50802,"52171",NULL,29
50803,"52172",NULL,790
50804,"52175",NULL,29
50805,"52201",NULL,65
50806,"52202",NULL,844
50807,"52203",NULL,835
50808,"52204",NULL,835
50809,"52205",NULL,469
50810,"52206",NULL,113
50811,"52207",NULL,36
50812,"52208",NULL,113
50813,"52209",NULL,113
50814,"52210",NULL,797
50815,"52211",NULL,866
50816,"52212",NULL,469
50817,"52213",NULL,844
50818,"52214",NULL,844
50819,"52215",NULL,873
50820,"52216",NULL,803
50821,"52217",NULL,873
50822,"52218",NULL,844
50823,"52219",NULL,844
50824,"52220",NULL,835
50825,"52221",NULL,866
50826,"52222",NULL,866
50827,"52223",NULL,713
50828,"52224",NULL,873
50829,"52225",NULL,873
50830,"52227",NULL,844
50831,"52228",NULL,844
50832,"52229",NULL,113
50833,"52231",NULL,841
50834,"52232",NULL,866
50835,"52233",NULL,844
50836,"52235",NULL,145
50837,"52236",NULL,835
50838,"52237",NULL,713
50839,"52240",NULL,145
50840,"52241",NULL,145
50841,"52242",NULL,145
50842,"52243",NULL,145
50843,"52244",NULL,145
50844,"52245",NULL,145
50845,"52246",NULL,145
50846,"52247",NULL,65
50847,"52248",NULL,65
50848,"52249",NULL,113
50849,"52251",NULL,835
50850,"52252",NULL,469
50851,"52253",NULL,844
50852,"52254",NULL,607
50853,"52255",NULL,803
50854,"52257",NULL,113
50855,"52301",NULL,835
50856,"52302",NULL,844
50857,"52305",NULL,469
50858,"52306",NULL,803
50859,"52307",NULL,835
50860,"52308",NULL,835
50861,"52309",NULL,36
50862,"52310",NULL,469
50863,"52312",NULL,469
50864,"52313",NULL,113
50865,"52314",NULL,844
50866,"52315",NULL,113
50867,"52316",NULL,835
50868,"52317",NULL,145
50869,"52318",NULL,113
50870,"52319",NULL,145
50871,"52320",NULL,469
50872,"52321",NULL,469
50873,"52322",NULL,145
50874,"52323",NULL,469
50875,"52324",NULL,844
50876,"52325",NULL,835
50877,"52326",NULL,797
50878,"52327",NULL,65
50879,"52328",NULL,844
50880,"52329",NULL,797
50881,"52330",NULL,713
50882,"52332",NULL,113
50883,"52333",NULL,145
50884,"52334",NULL,835
50885,"52335",NULL,841
50886,"52336",NULL,844
50887,"52337",NULL,803
50888,"52338",NULL,145
50889,"52339",NULL,873
50890,"52340",NULL,145
50891,"52341",NULL,844
50892,"52342",NULL,873
50893,"52344",NULL,844
50894,"52345",NULL,113
50895,"52346",NULL,113
50896,"52347",NULL,835
50897,"52348",NULL,873
50898,"52349",NULL,113
50899,"52350",NULL,844
50900,"52351",NULL,113
50901,"52352",NULL,844
50902,"52353",NULL,65
50903,"52354",NULL,113
50904,"52355",NULL,841
50905,"52356",NULL,65
50906,"52358",NULL,803
50907,"52359",NULL,65
50908,"52361",NULL,835
50909,"52362",NULL,469
50910,"52401",NULL,844
50911,"52402",NULL,844
50912,"52403",NULL,844
50913,"52404",NULL,844
50914,"52405",NULL,844
50915,"52406",NULL,844
50916,"52407",NULL,844
50917,"52408",NULL,844
50918,"52409",NULL,844
50919,"52410",NULL,844
50920,"52411",NULL,844
50921,"52497",NULL,844
50922,"52498",NULL,844
50923,"52499",NULL,844
50924,"52501",NULL,877
50925,"52530",NULL,877
50926,"52531",NULL,50
50927,"52533",NULL,37
50928,"52534",NULL,849
50929,"52535",NULL,180
50930,"52536",NULL,877
50931,"52537",NULL,813
50932,"52538",NULL,813
50933,"52540",NULL,37
50934,"52542",NULL,180
50935,"52543",NULL,849
50936,"52544",NULL,791
50937,"52548",NULL,877
50938,"52549",NULL,791
50939,"52550",NULL,841
50940,"52551",NULL,180
50941,"52552",NULL,813
50942,"52553",NULL,877
50943,"52554",NULL,877
50944,"52555",NULL,791
50945,"52556",NULL,37
50946,"52557",NULL,37
50947,"52560",NULL,813
50948,"52561",NULL,849
50949,"52562",NULL,841
50950,"52563",NULL,841
50951,"52565",NULL,180
50952,"52566",NULL,877
50953,"52567",NULL,37
50954,"52568",NULL,841
50955,"52569",NULL,50
50956,"52570",NULL,180
50957,"52571",NULL,791
50958,"52572",NULL,791
50959,"52573",NULL,180
50960,"52574",NULL,791
50961,"52576",NULL,841
50962,"52577",NULL,849
50963,"52580",NULL,37
50964,"52581",NULL,791
50965,"52583",NULL,536
50966,"52584",NULL,813
50967,"52585",NULL,841
50968,"52586",NULL,849
50969,"52588",NULL,180
50970,"52590",NULL,536
50971,"52591",NULL,841
50972,"52593",NULL,791
50973,"52594",NULL,791
50974,"52595",NULL,849
50975,"52601",NULL,816
50976,"52619",NULL,41
50977,"52620",NULL,180
50978,"52621",NULL,65
50979,"52623",NULL,816
50980,"52624",NULL,41
50981,"52625",NULL,41
50982,"52626",NULL,180
50983,"52627",NULL,41
50984,"52630",NULL,34
50985,"52631",NULL,41
50986,"52632",NULL,41
50987,"52635",NULL,37
50988,"52637",NULL,816
50989,"52638",NULL,816
50990,"52639",NULL,41
50991,"52640",NULL,845
50992,"52641",NULL,34
50993,"52642",NULL,34
50994,"52644",NULL,34
50995,"52645",NULL,34
50996,"52646",NULL,845
50997,"52647",NULL,34
50998,"52648",NULL,41
50999,"52649",NULL,34
51000,"52650",NULL,816
51001,"52651",NULL,180
51002,"52652",NULL,34
51003,"52653",NULL,845
51004,"52654",NULL,34
51005,"52655",NULL,816
51006,"52656",NULL,41
51007,"52657",NULL,41
51008,"52658",NULL,41
51009,"52659",NULL,34
51010,"52660",NULL,816
51011,"52701",NULL,607
51012,"52720",NULL,857
51013,"52721",NULL,803
51014,"52722",NULL,173
51015,"52726",NULL,173
51016,"52727",NULL,607
51017,"52728",NULL,173
51018,"52729",NULL,607
51019,"52730",NULL,607
51020,"52731",NULL,607
51021,"52732",NULL,607
51022,"52733",NULL,607
51023,"52734",NULL,607
51024,"52736",NULL,607
51025,"52737",NULL,845
51026,"52738",NULL,845
51027,"52739",NULL,857
51028,"52742",NULL,607
51029,"52745",NULL,173
51030,"52746",NULL,173
51031,"52747",NULL,803
51032,"52748",NULL,173
51033,"52749",NULL,857
51034,"52750",NULL,607
51035,"52751",NULL,607
51036,"52752",NULL,845
51037,"52753",NULL,173
51038,"52754",NULL,857
51039,"52755",NULL,145
51040,"52756",NULL,173
51041,"52757",NULL,607
51042,"52758",NULL,173
51043,"52759",NULL,857
51044,"52760",NULL,857
51045,"52761",NULL,857
51046,"52765",NULL,173
51047,"52766",NULL,857
51048,"52767",NULL,173
51049,"52768",NULL,173
51050,"52769",NULL,857
51051,"52771",NULL,607
51052,"52772",NULL,803
51053,"52773",NULL,173
51054,"52774",NULL,607
51055,"52776",NULL,857
51056,"52777",NULL,607
51057,"52778",NULL,857
51058,"52801",NULL,173
51059,"52802",NULL,173
51060,"52803",NULL,173
51061,"52804",NULL,173
51062,"52805",NULL,173
51063,"52806",NULL,173
51064,"52807",NULL,173
51065,"52808",NULL,173
51066,"52809",NULL,173
51067,"66002",NULL,889
51068,"66006",NULL,261
51069,"66007",NULL,938
51070,"66008",NULL,908
51071,"66010",NULL,844
51072,"66012",NULL,991
51073,"66013",NULL,145
51074,"66014",NULL,844
51075,"66015",NULL,888
51076,"66016",NULL,889
51077,"66017",NULL,908
51078,"66018",NULL,145
51079,"66019",NULL,145
51080,"66020",NULL,938
51081,"66021",NULL,145
51082,"66023",NULL,889
51083,"66024",NULL,908
51084,"66025",NULL,261
51085,"66026",NULL,747
51086,"66027",NULL,938
51087,"66030",NULL,145
51088,"66031",NULL,145
51089,"66032",NULL,888
51090,"66033",NULL,888
51091,"66035",NULL,908
51092,"66036",NULL,747
51093,"66039",NULL,888
51094,"66040",NULL,844
51095,"66041",NULL,889
51096,"66042",NULL,30
51097,"66043",NULL,938
51098,"66044",NULL,261
51099,"66045",NULL,261
51100,"66046",NULL,261
51101,"66047",NULL,261
51102,"66048",NULL,938
51103,"66049",NULL,261
51104,"66050",NULL,261
51105,"66051",NULL,145
51106,"66052",NULL,938
51107,"66053",NULL,747
51108,"66054",NULL,37
51109,"66056",NULL,844
51110,"66058",NULL,889
51111,"66060",NULL,37
51112,"66061",NULL,145
51113,"66062",NULL,145
51114,"66063",NULL,145
51115,"66064",NULL,747
51116,"66066",NULL,37
51117,"66067",NULL,30
51118,"66070",NULL,37
51119,"66071",NULL,747
51120,"66072",NULL,844
51121,"66073",NULL,37
51122,"66075",NULL,844
51123,"66076",NULL,30
51124,"66077",NULL,889
51125,"66078",NULL,30
51126,"66079",NULL,30
51127,"66080",NULL,30
51128,"66083",NULL,145
51129,"66085",NULL,145
51130,"66086",NULL,938
51131,"66087",NULL,908
51132,"66088",NULL,37
51133,"66090",NULL,908
51134,"66091",NULL,888
51135,"66092",NULL,30
51136,"66093",NULL,888
51137,"66094",NULL,908
51138,"66095",NULL,30
51139,"66097",NULL,37
51140,"66101",NULL,991
51141,"66102",NULL,991
51142,"66103",NULL,991
51143,"66104",NULL,991
51144,"66105",NULL,991
51145,"66106",NULL,991
51146,"66109",NULL,991
51147,"66110",NULL,991
51148,"66111",NULL,991
51149,"66112",NULL,991
51150,"66113",NULL,991
51151,"66115",NULL,991
51152,"66117",NULL,991
51153,"66118",NULL,991
51154,"66119",NULL,991
51155,"66160",NULL,991
51156,"66201",NULL,145
51157,"66202",NULL,145
51158,"66203",NULL,145
51159,"66204",NULL,145
51160,"66205",NULL,145
51161,"66206",NULL,145
51162,"66207",NULL,145
51163,"66208",NULL,145
51164,"66209",NULL,145
51165,"66210",NULL,145
51166,"66211",NULL,145
51167,"66212",NULL,145
51168,"66213",NULL,145
51169,"66214",NULL,145
51170,"66215",NULL,145
51171,"66216",NULL,145
51172,"66217",NULL,145
51173,"66218",NULL,145
51174,"66219",NULL,145
51175,"66220",NULL,145
51176,"66221",NULL,145
51177,"66222",NULL,145
51178,"66223",NULL,145
51179,"66224",NULL,145
51180,"66225",NULL,145
51181,"66226",NULL,145
51182,"66227",NULL,145
51183,"66250",NULL,145
51184,"66251",NULL,145
51185,"66276",NULL,145
51186,"66279",NULL,145
51187,"66282",NULL,145
51188,"66283",NULL,145
51189,"66285",NULL,145
51190,"66286",NULL,145
51191,"66401",NULL,985
51192,"66402",NULL,975
51193,"66403",NULL,48
51194,"66404",NULL,952
51195,"66406",NULL,48
51196,"66407",NULL,961
51197,"66408",NULL,952
51198,"66409",NULL,975
51199,"66411",NULL,48
51200,"66412",NULL,48
51201,"66413",NULL,956
51202,"66414",NULL,956
51203,"66415",NULL,952
51204,"66416",NULL,36
51205,"66417",NULL,952
51206,"66418",NULL,36
51207,"66419",NULL,36
51208,"66420",NULL,975
51209,"66422",NULL,961
51210,"66423",NULL,985
51211,"66424",NULL,598
51212,"66425",NULL,598
51213,"66426",NULL,961
51214,"66427",NULL,48
51215,"66428",NULL,952
51216,"66429",NULL,37
51217,"66431",NULL,985
51218,"66432",NULL,961
51219,"66434",NULL,598
51220,"66436",NULL,36
51221,"66438",NULL,48
51222,"66439",NULL,598
51223,"66440",NULL,36
51224,"66441",NULL,917
51225,"66442",NULL,917
51226,"66449",NULL,967
51227,"66451",NULL,956
51228,"66501",NULL,985
51229,"66502",NULL,967
51230,"66503",NULL,967
51231,"66505",NULL,967
51232,"66506",NULL,967
51233,"66507",NULL,985
51234,"66508",NULL,48
51235,"66509",NULL,36
51236,"66510",NULL,956
51237,"66512",NULL,37
51238,"66514",NULL,917
51239,"66515",NULL,598
51240,"66516",NULL,36
51241,"66517",NULL,967
51242,"66518",NULL,48
51243,"66520",NULL,961
51244,"66521",NULL,961
51245,"66522",NULL,952
51246,"66523",NULL,956
51247,"66524",NULL,956
51248,"66526",NULL,985
51249,"66527",NULL,598
51250,"66528",NULL,956
51251,"66531",NULL,967
51252,"66532",NULL,598
51253,"66533",NULL,975
51254,"66534",NULL,952
51255,"66535",NULL,961
51256,"66536",NULL,961
51257,"66537",NULL,956
51258,"66538",NULL,952
51259,"66539",NULL,975
51260,"66540",NULL,36
51261,"66541",NULL,48
51262,"66542",NULL,975
51263,"66543",NULL,956
51264,"66544",NULL,48
51265,"66546",NULL,975
51266,"66547",NULL,961
51267,"66548",NULL,48
51268,"66549",NULL,961
51269,"66550",NULL,952
51270,"66552",NULL,36
51271,"66554",NULL,967
51272,"66601",NULL,975
51273,"66603",NULL,975
51274,"66604",NULL,975
51275,"66605",NULL,975
51276,"66606",NULL,975
51277,"66607",NULL,975
51278,"66608",NULL,975
51279,"66609",NULL,975
51280,"66610",NULL,975
51281,"66611",NULL,975
51282,"66612",NULL,975
51283,"66614",NULL,975
51284,"66615",NULL,975
51285,"66616",NULL,975
51286,"66617",NULL,975
51287,"66618",NULL,975
51288,"66619",NULL,975
51289,"66620",NULL,975
51290,"66621",NULL,975
51291,"66622",NULL,975
51292,"66624",NULL,975
51293,"66625",NULL,975
51294,"66626",NULL,975
51295,"66628",NULL,975
51296,"66629",NULL,975
51297,"66636",NULL,975
51298,"66637",NULL,975
51299,"66642",NULL,975
51300,"66647",NULL,975
51301,"66652",NULL,975
51302,"66653",NULL,975
51303,"66667",NULL,975
51304,"66675",NULL,975
51305,"66683",NULL,975
51306,"66692",NULL,975
51307,"66699",NULL,975
51308,"66701",NULL,892
51309,"66710",NULL,989
51310,"66711",NULL,126
51311,"66712",NULL,126
51312,"66713",NULL,10
51313,"66714",NULL,989
51314,"66716",NULL,892
51315,"66717",NULL,989
51316,"66720",NULL,953
51317,"66724",NULL,126
51318,"66725",NULL,10
51319,"66728",NULL,10
51320,"66732",NULL,697
51321,"66733",NULL,953
51322,"66734",NULL,126
51323,"66735",NULL,126
51324,"66736",NULL,989
51325,"66738",NULL,892
51326,"66739",NULL,10
51327,"66740",NULL,953
51328,"66741",NULL,892
51329,"66742",NULL,697
51330,"66743",NULL,126
51331,"66746",NULL,126
51332,"66748",NULL,697
51333,"66749",NULL,697
51334,"66751",NULL,697
51335,"66753",NULL,10
51336,"66754",NULL,892
51337,"66755",NULL,697
51338,"66756",NULL,126
51339,"66757",NULL,989
51340,"66758",NULL,990
51341,"66759",NULL,911
51342,"66760",NULL,126
51343,"66761",NULL,990
51344,"66762",NULL,126
51345,"66763",NULL,126
51346,"66767",NULL,844
51347,"66769",NULL,892
51348,"66770",NULL,10
51349,"66771",NULL,953
51350,"66772",NULL,697
51351,"66773",NULL,10
51352,"66775",NULL,953
51353,"66776",NULL,953
51354,"66777",NULL,990
51355,"66778",NULL,10
51356,"66779",NULL,892
51357,"66780",NULL,126
51358,"66781",NULL,10
51359,"66782",NULL,10
51360,"66783",NULL,990
51361,"66801",NULL,847
51362,"66830",NULL,847
51363,"66833",NULL,847
51364,"66834",NULL,985
51365,"66835",NULL,847
51366,"66838",NULL,950
51367,"66839",NULL,902
51368,"66840",NULL,47
51369,"66842",NULL,7
51370,"66843",NULL,895
51371,"66845",NULL,895
51372,"66846",NULL,950
51373,"66849",NULL,950
51374,"66850",NULL,895
51375,"66851",NULL,47
51376,"66852",NULL,902
51377,"66853",NULL,923
51378,"66854",NULL,847
51379,"66855",NULL,923
51380,"66856",NULL,902
51381,"66857",NULL,902
51382,"66858",NULL,47
51383,"66859",NULL,47
51384,"66860",NULL,923
51385,"66861",NULL,47
51386,"66862",NULL,895
51387,"66863",NULL,923
51388,"66864",NULL,847
51389,"66865",NULL,847
51390,"66866",NULL,47
51391,"66868",NULL,847
51392,"66869",NULL,895
51393,"66870",NULL,923
51394,"66871",NULL,902
51395,"66872",NULL,950
51396,"66873",NULL,950
51397,"66901",NULL,901
51398,"66930",NULL,965
51399,"66932",NULL,978
51400,"66933",NULL,65
51401,"66935",NULL,965
51402,"66936",NULL,931
51403,"66937",NULL,65
51404,"66938",NULL,901
51405,"66939",NULL,965
51406,"66940",NULL,965
51407,"66941",NULL,931
51408,"66942",NULL,931
51409,"66943",NULL,65
51410,"66944",NULL,65
51411,"66945",NULL,65
51412,"66946",NULL,65
51413,"66948",NULL,901
51414,"66949",NULL,931
51415,"66951",NULL,978
51416,"66952",NULL,978
51417,"66953",NULL,65
51418,"66955",NULL,65
51419,"66956",NULL,931
51420,"66958",NULL,65
51421,"66959",NULL,965
51422,"66960",NULL,965
51423,"66961",NULL,965
51424,"66962",NULL,65
51425,"66963",NULL,931
51426,"66964",NULL,965
51427,"66966",NULL,965
51428,"66967",NULL,978
51429,"66968",NULL,65
51430,"66970",NULL,931
51431,"67001",NULL,301
51432,"67002",NULL,7
51433,"67003",NULL,925
51434,"67004",NULL,982
51435,"67005",NULL,904
51436,"67008",NULL,904
51437,"67009",NULL,925
51438,"67010",NULL,7
51439,"67012",NULL,7
51440,"67013",NULL,982
51441,"67016",NULL,301
51442,"67017",NULL,7
51443,"67018",NULL,925
51444,"67019",NULL,904
51445,"67020",NULL,926
51446,"67021",NULL,962
51447,"67022",NULL,982
51448,"67023",NULL,904
51449,"67024",NULL,896
51450,"67025",NULL,301
51451,"67026",NULL,301
51452,"67028",NULL,962
51453,"67029",NULL,903
51454,"67030",NULL,301
51455,"67031",NULL,982
51456,"67035",NULL,934
51457,"67036",NULL,925
51458,"67037",NULL,301
51459,"67038",NULL,904
51460,"67039",NULL,7
51461,"67041",NULL,7
51462,"67042",NULL,7
51463,"67045",NULL,923
51464,"67047",NULL,923
51465,"67049",NULL,925
51466,"67050",NULL,301
51467,"67051",NULL,982
51468,"67052",NULL,301
51469,"67053",NULL,47
51470,"67054",NULL,274
51471,"67055",NULL,301
51472,"67056",NULL,926
51473,"67057",NULL,890
51474,"67058",NULL,925
51475,"67059",NULL,274
51476,"67060",NULL,301
51477,"67061",NULL,890
51478,"67062",NULL,926
51479,"67063",NULL,47
51480,"67065",NULL,890
51481,"67066",NULL,962
51482,"67067",NULL,301
51483,"67068",NULL,934
51484,"67070",NULL,890
51485,"67071",NULL,890
51486,"67072",NULL,7
51487,"67073",NULL,47
51488,"67074",NULL,7
51489,"67101",NULL,301
51490,"67102",NULL,904
51491,"67103",NULL,982
51492,"67104",NULL,890
51493,"67105",NULL,982
51494,"67106",NULL,982
51495,"67107",NULL,943
51496,"67108",NULL,301
51497,"67109",NULL,274
51498,"67110",NULL,301
51499,"67111",NULL,934
51500,"67112",NULL,934
51501,"67114",NULL,926
51502,"67117",NULL,926
51503,"67118",NULL,934
51504,"67119",NULL,982
51505,"67120",NULL,982
51506,"67122",NULL,923
51507,"67123",NULL,7
51508,"67124",NULL,962
51509,"67127",NULL,903
51510,"67131",NULL,904
51511,"67132",NULL,7
51512,"67133",NULL,7
51513,"67134",NULL,962
51514,"67135",NULL,926
51515,"67137",NULL,923
51516,"67138",NULL,890
51517,"67140",NULL,982
51518,"67142",NULL,934
51519,"67143",NULL,890
51520,"67144",NULL,7
51521,"67146",NULL,904
51522,"67147",NULL,301
51523,"67149",NULL,301
51524,"67150",NULL,925
51525,"67151",NULL,926
51526,"67152",NULL,982
51527,"67154",NULL,7
51528,"67155",NULL,903
51529,"67156",NULL,904
51530,"67159",NULL,934
51531,"67201",NULL,301
51532,"67202",NULL,301
51533,"67203",NULL,301
51534,"67204",NULL,301
51535,"67205",NULL,301
51536,"67206",NULL,301
51537,"67207",NULL,301
51538,"67208",NULL,301
51539,"67209",NULL,301
51540,"67210",NULL,301
51541,"67211",NULL,301
51542,"67212",NULL,301
51543,"67213",NULL,301
51544,"67214",NULL,301
51545,"67215",NULL,301
51546,"67216",NULL,301
51547,"67217",NULL,301
51548,"67218",NULL,301
51549,"67219",NULL,301
51550,"67220",NULL,301
51551,"67221",NULL,301
51552,"67223",NULL,301
51553,"67226",NULL,301
51554,"67227",NULL,301
51555,"67228",NULL,301
51556,"67230",NULL,301
51557,"67232",NULL,301
51558,"67235",NULL,301
51559,"67260",NULL,301
51560,"67275",NULL,301
51561,"67276",NULL,301
51562,"67277",NULL,301
51563,"67278",NULL,301
51564,"67301",NULL,51
51565,"67330",NULL,936
51566,"67332",NULL,936
51567,"67333",NULL,51
51568,"67334",NULL,896
51569,"67335",NULL,51
51570,"67336",NULL,936
51571,"67337",NULL,51
51572,"67340",NULL,51
51573,"67341",NULL,936
51574,"67342",NULL,936
51575,"67344",NULL,51
51576,"67345",NULL,911
51577,"67346",NULL,911
51578,"67347",NULL,51
51579,"67349",NULL,911
51580,"67351",NULL,51
51581,"67352",NULL,911
51582,"67353",NULL,911
51583,"67354",NULL,936
51584,"67355",NULL,896
51585,"67356",NULL,936
51586,"67357",NULL,936
51587,"67360",NULL,896
51588,"67361",NULL,896
51589,"67363",NULL,51
51590,"67364",NULL,51
51591,"67401",NULL,172
51592,"67402",NULL,172
51593,"67410",NULL,817
51594,"67416",NULL,172
51595,"67417",NULL,901
51596,"67418",NULL,149
51597,"67420",NULL,486
51598,"67422",NULL,958
51599,"67423",NULL,149
51600,"67425",NULL,172
51601,"67427",NULL,966
51602,"67428",NULL,943
51603,"67430",NULL,486
51604,"67431",NULL,817
51605,"67432",NULL,14
51606,"67436",NULL,958
51607,"67437",NULL,957
51608,"67438",NULL,47
51609,"67439",NULL,913
51610,"67441",NULL,817
51611,"67442",NULL,172
51612,"67443",NULL,943
51613,"67444",NULL,966
51614,"67445",NULL,901
51615,"67446",NULL,486
51616,"67447",NULL,14
51617,"67448",NULL,172
51618,"67449",NULL,817
51619,"67450",NULL,913
51620,"67451",NULL,817
51621,"67452",NULL,486
51622,"67454",NULL,913
51623,"67455",NULL,149
51624,"67456",NULL,172
51625,"67457",NULL,966
51626,"67458",NULL,14
51627,"67459",NULL,913
51628,"67460",NULL,943
51629,"67464",NULL,943
51630,"67466",NULL,901
51631,"67467",NULL,958
51632,"67468",NULL,14
51633,"67470",NULL,172
51634,"67473",NULL,957
51635,"67474",NULL,957
51636,"67475",NULL,47
51637,"67476",NULL,943
51638,"67478",NULL,486
51639,"67480",NULL,817
51640,"67481",NULL,149
51641,"67482",NULL,817
51642,"67483",NULL,47
51643,"67484",NULL,958
51644,"67485",NULL,486
51645,"67487",NULL,14
51646,"67490",NULL,913
51647,"67491",NULL,943
51648,"67492",NULL,817
51649,"67501",NULL,964
51650,"67502",NULL,964
51651,"67504",NULL,964
51652,"67505",NULL,964
51653,"67510",NULL,964
51654,"67511",NULL,891
51655,"67512",NULL,966
51656,"67513",NULL,765
51657,"67514",NULL,964
51658,"67515",NULL,954
51659,"67516",NULL,954
51660,"67518",NULL,954
51661,"67519",NULL,617
51662,"67520",NULL,765
51663,"67521",NULL,954
51664,"67522",NULL,964
51665,"67523",NULL,959
51666,"67524",NULL,966
51667,"67525",NULL,891
51668,"67526",NULL,891
51669,"67529",NULL,959
51670,"67530",NULL,891
51671,"67543",NULL,964
51672,"67544",NULL,891
51673,"67545",NULL,979
51674,"67546",NULL,943
51675,"67547",NULL,617
51676,"67548",NULL,765
51677,"67550",NULL,959
51678,"67552",NULL,617
51679,"67553",NULL,765
51680,"67554",NULL,966
51681,"67556",NULL,765
51682,"67557",NULL,979
51683,"67559",NULL,765
51684,"67560",NULL,954
51685,"67561",NULL,964
51686,"67563",NULL,617
51687,"67564",NULL,891
51688,"67565",NULL,765
51689,"67566",NULL,964
51690,"67567",NULL,891
51691,"67568",NULL,964
51692,"67570",NULL,964
51693,"67572",NULL,954
51694,"67573",NULL,966
51695,"67574",NULL,959
51696,"67575",NULL,765
51697,"67576",NULL,979
51698,"67578",NULL,979
51699,"67579",NULL,966
51700,"67581",NULL,964
51701,"67583",NULL,964
51702,"67584",NULL,954
51703,"67585",NULL,964
51704,"67601",NULL,912
51705,"67621",NULL,163
51706,"67622",NULL,955
51707,"67623",NULL,957
51708,"67625",NULL,99
51709,"67626",NULL,57
51710,"67627",NULL,912
51711,"67628",NULL,978
51712,"67629",NULL,955
51713,"67631",NULL,984
51714,"67632",NULL,968
51715,"67634",NULL,57
51716,"67635",NULL,428
51717,"67637",NULL,912
51718,"67638",NULL,978
51719,"67639",NULL,163
51720,"67640",NULL,57
51721,"67642",NULL,99
51722,"67643",NULL,428
51723,"67644",NULL,163
51724,"67645",NULL,955
51725,"67646",NULL,163
51726,"67647",NULL,163
51727,"67648",NULL,57
51728,"67649",NULL,57
51729,"67650",NULL,99
51730,"67651",NULL,957
51731,"67653",NULL,428
51732,"67654",NULL,955
51733,"67656",NULL,984
51734,"67657",NULL,968
51735,"67658",NULL,57
51736,"67659",NULL,99
51737,"67660",NULL,912
51738,"67661",NULL,163
51739,"67663",NULL,968
51740,"67664",NULL,163
51741,"67665",NULL,57
51742,"67667",NULL,912
51743,"67669",NULL,968
51744,"67671",NULL,912
51745,"67672",NULL,984
51746,"67673",NULL,57
51747,"67674",NULL,912
51748,"67675",NULL,968
51749,"67701",NULL,521
51750,"67730",NULL,963
51751,"67731",NULL,252
51752,"67732",NULL,521
51753,"67733",NULL,977
51754,"67734",NULL,521
51755,"67735",NULL,977
51756,"67736",NULL,918
51757,"67737",NULL,918
51758,"67738",NULL,918
51759,"67739",NULL,963
51760,"67740",NULL,976
51761,"67741",NULL,977
51762,"67743",NULL,521
51763,"67744",NULL,963
51764,"67745",NULL,963
51765,"67747",NULL,151
51766,"67748",NULL,151
51767,"67749",NULL,428
51768,"67751",NULL,918
51769,"67752",NULL,918
51770,"67753",NULL,521
51771,"67756",NULL,252
51772,"67757",NULL,976
51773,"67758",NULL,986
51774,"67761",NULL,986
51775,"67762",NULL,986
51776,"67764",NULL,151
51777,"67801",NULL,620
51778,"67831",NULL,119
51779,"67834",NULL,620
51780,"67835",NULL,921
51781,"67836",NULL,341
51782,"67837",NULL,921
51783,"67838",NULL,933
51784,"67839",NULL,937
51785,"67840",NULL,119
51786,"67841",NULL,921
51787,"67842",NULL,620
51788,"67843",NULL,620
51789,"67844",NULL,946
51790,"67846",NULL,914
51791,"67849",NULL,928
51792,"67850",NULL,937
51793,"67851",NULL,914
51794,"67853",NULL,921
51795,"67854",NULL,928
51796,"67855",NULL,980
51797,"67857",NULL,341
51798,"67859",NULL,974
51799,"67860",NULL,933
51800,"67861",NULL,988
51801,"67862",NULL,980
51802,"67863",NULL,173
51803,"67864",NULL,946
51804,"67865",NULL,119
51805,"67867",NULL,921
51806,"67868",NULL,914
51807,"67869",NULL,946
51808,"67870",NULL,927
51809,"67871",NULL,173
51810,"67876",NULL,620
51811,"67877",NULL,927
51812,"67878",NULL,341
51813,"67879",NULL,922
51814,"67880",NULL,136
51815,"67882",NULL,620
51816,"67901",NULL,974
51817,"67905",NULL,974
51818,"67950",NULL,951
51819,"67951",NULL,981
51820,"67952",NULL,981
51821,"67953",NULL,951
